Degree,Strength,Clustering Coefficient,Betweenness Centrality,Eigenvector Centrality,PageRank,Average Path Length,Maximum Path Length
1,150.0,0.00000000,0.00000000,0.00009986,0.00006466,4.62216694,12
20,3708.0,0.07894737,0.00775743,0.00562281,0.00067384,3.62271973,11
1,150.0,0.00000000,0.00000000,0.00009986,0.00006466,4.62216694,12
2,76.0,0.00000000,0.00077782,0.00000338,0.00013738,5.33250415,11
2,42.0,1.00000000,0.00000000,0.00017325,0.00005192,4.52929795,12
6,988.0,0.13333333,0.00000351,0.00223083,0.00007377,4.19983416,12
1,150.0,0.00000000,0.00000000,0.00009986,0.00006466,4.62216694,12
2,142.0,1.00000000,0.00000000,0.00000061,0.00011363,5.88363737,13
4,11826.0,0.66666667,0.00000027,0.00161860,0.00019777,4.07020453,12
4,866.0,1.00000000,0.00000000,0.00108776,0.00005349,4.09618574,12
5,398.5,0.60000000,0.00000071,0.00003203,0.00020102,4.74156993,10
3,152.0,0.66666667,0.00000029,0.00014858,0.00006550,4.62189055,12
9,724.0,0.25000000,0.00147160,0.00029562,0.00028603,4.20619127,12
1,280.0,0.00000000,0.00000000,0.00117187,0.00004488,3.95715865,11
2,100.0,0.00000000,0.00055294,0.00009989,0.00013263,4.62161415,12
1,64.0,0.00000000,0.00000000,0.00001348,0.00004676,5.48313986,13
11,17043.0,0.27272727,0.00379476,0.00138226,0.00057829,3.90961857,10
1,428.0,0.00000000,0.00000000,0.00015830,0.00004752,4.61359867,12
2,324.0,0.00000000,0.00000027,0.00064192,0.00005146,4.28164732,12
25,21196.0,0.24000000,0.00564960,0.00702146,0.00062217,3.68186844,11
1,180.0,0.00000000,0.00000000,0.00000081,0.00009457,6.00912106,14
1,782.0,0.00000000,0.00000000,0.00107080,0.00004996,4.35268104,12
1,3307.0,0.00000000,0.00000000,0.00117187,0.00008191,3.95715865,11
5,1573.0,0.80000000,0.00000006,0.00088920,0.00008365,4.13819790,11
4,5724.0,0.83333333,0.00000005,0.00068122,0.00025207,4.10503040,12
1,136.0,0.00000000,0.00000000,0.00207153,0.00004460,3.87700387,11
2,54.0,0.00000000,0.00055294,0.00000005,0.00021341,6.36428966,13
5,6286.0,0.50000000,0.00012980,0.00240404,0.00014776,3.87700387,10
2,17683.0,1.00000000,0.00000000,0.00114159,0.00019804,3.83775567,11
2,158.0,1.00000000,0.00000000,0.00193959,0.00007402,3.98037590,12
2,111.5,1.00000000,0.00000000,0.00043867,0.00006917,4.11912659,10
1,4683.0,0.00000000,0.00000000,0.00117187,0.00009874,3.95715865,11
2,38.0,1.00000000,0.00000000,0.00001000,0.00007515,5.10143726,12
2,364.0,1.00000000,0.00000000,0.00120968,0.00004866,4.00746269,11
2,27.0,1.00000000,0.00000000,0.00002630,0.00004988,4.89496960,13
2,770.0,0.00000000,0.00000025,0.00014326,0.00005669,4.61138751,11
1,364.0,0.00000000,0.00000000,0.00100089,0.00004897,4.01216142,11
1,396.0,0.00000000,0.00000000,0.00207153,0.00005059,3.87700387,11
1,50.0,0.00000000,0.00000000,0.00000177,0.00009794,5.62106136,13
7,4413.0,0.52380952,0.00003418,0.00354305,0.00014927,3.67882808,11
2,1104.0,1.00000000,0.00000000,0.00005700,0.00012383,4.63211719,11
3,208.0,0.66666667,0.00000008,0.00157347,0.00007460,4.04367054,11
3,72.0,1.00000000,0.00000000,0.00000115,0.00007257,5.72470978,11
5,548.0,0.40000000,0.00019098,0.00029968,0.00012125,4.55140962,12
2,450.0,0.00000000,0.00000013,0.00018298,0.00004844,4.61857380,12
5,7436.0,0.70000000,0.00000471,0.00279830,0.00014274,4.02211166,12
1,600.0,0.00000000,0.00000000,0.00093742,0.00004930,4.09867330,12
4,558.0,0.16666667,0.00138212,0.00000056,0.00032270,5.73438364,11
3,373.0,1.00000000,0.00000000,0.00000538,0.00017259,5.19513543,13
2,3213.0,1.00000000,0.00000000,0.00251840,0.00010037,3.97733554,12
1,9.0,0.00000000,0.00000000,0.00000419,0.00004888,5.28385849,10
4,1607.0,0.66666667,0.00000009,0.00335852,0.00008682,3.86926479,11
1,297.0,0.00000000,0.00000000,0.00190515,0.00004560,3.98065229,12
2,38.0,0.00000000,0.00000016,0.00000669,0.00007784,5.42675511,12
5,725.0,0.10000000,0.00110787,0.00003205,0.00019384,4.92730790,12
1,399.0,0.00000000,0.00000000,0.00000040,0.00006492,6.26755113,14
1,20.0,0.00000000,0.00000000,0.00000238,0.00004636,5.41625207,12
2,5513.0,1.00000000,0.00000000,0.00159421,0.00011034,4.07131012,12
2,18.0,0.00000000,0.00027640,0.00000095,0.00009932,5.76423438,12
30,69035.5,0.66436782,0.00010321,0.05199589,0.00069179,3.33388612,11
1,780.0,0.00000000,0.00000000,0.00171070,0.00004667,3.98258706,12
5,1077.0,1.00000000,0.00000000,0.01163701,0.00005233,3.55196241,11
1,228.0,0.00000000,0.00000000,0.00102369,0.00004419,4.28524046,12
3,1060.0,0.66666667,0.00000036,0.00014089,0.00008307,4.77998894,13
3,1414.0,1.00000000,0.00000000,0.00196585,0.00005428,4.47927032,12
5,513.0,0.40000000,0.00027686,0.00068375,0.00007288,4.10337203,12
6,2442.0,0.53333333,0.00059797,0.00002220,0.00022405,5.26782753,13
1,759.0,0.00000000,0.00000000,0.00027851,0.00009127,4.21614151,12
6,227.0,0.53333333,0.00046058,0.00002730,0.00015444,4.89331122,13
1,342.0,0.00000000,0.00000000,0.00081170,0.00004432,4.35212825,12
10,12867.0,0.44444444,0.00004623,0.00404174,0.00018167,3.92177999,12
1,1134.0,0.00000000,0.00000000,0.00047952,0.00007065,4.32365948,12
5,4841.0,0.40000000,0.00050855,0.00136613,0.00020392,4.00000000,11
4,11624.5,0.66666667,0.00000048,0.00414639,0.00014977,4.05113322,12
2,700.0,1.00000000,0.00000000,0.00155997,0.00009177,4.07131012,12
1,150.0,0.00000000,0.00000000,0.00002753,0.00004361,5.08402432,13
2,854.0,0.00000000,0.00011834,0.00225414,0.00006194,3.82752902,11
115,200903.5,0.24485126,0.00645988,0.11912555,0.00238565,2.98839138,11
2,1745.0,1.00000000,0.00000000,0.00072516,0.00007367,4.26976230,12
1,192.0,0.00000000,0.00000000,0.00000711,0.00004790,5.38225539,12
3,948.5,1.00000000,0.00000000,0.00109285,0.00005203,4.26644555,12
2,356.0,1.00000000,0.00000000,0.00037267,0.00005832,4.59729132,12
2,780.0,1.00000000,0.00000000,0.00185344,0.00006423,3.73051410,11
6,2041.0,0.73333333,0.00000082,0.00705853,0.00006042,4.00386954,12
2,19.0,1.00000000,0.00000000,0.00000112,0.00005664,5.73659480,11
5,15777.0,1.00000000,0.00000000,0.00148368,0.00024596,4.09148701,12
1,256.0,0.00000000,0.00000000,0.00000349,0.00008117,5.45881703,12
16,33557.0,0.70833333,0.00001358,0.02645333,0.00034348,3.50193477,11
2,1230.0,1.00000000,0.00000000,0.00220792,0.00005104,3.91459370,12
20,3358.0,0.14736842,0.01587725,0.00100046,0.00102608,4.07628524,10
1,100.0,0.00000000,0.00000000,0.00207153,0.00004377,3.87700387,11
5,2930.0,0.50000000,0.00001192,0.00663481,0.00006903,3.67634052,11
8,8674.0,0.64285714,0.00002335,0.00305091,0.00018065,3.99502488,12
2,27.0,0.00000000,0.00000008,0.00000063,0.00012524,6.07407407,12
1,475.0,0.00000000,0.00000000,0.00070383,0.00004952,4.27003870,12
2,1167.0,1.00000000,0.00000000,0.00065632,0.00008065,4.10668878,12
1,48.0,0.00000000,0.00000000,0.00000066,0.00009353,6.01879491,14
2,114.0,0.00000000,0.00000036,0.00000003,0.00015567,6.73355445,12
14,9668.0,0.92307692,0.00000451,0.02692141,0.00015427,3.45550028,11
6,6353.0,0.46666667,0.00032918,0.00129984,0.00021459,4.09894970,11
7,1828.0,0.71428571,0.00000130,0.00577308,0.00008475,3.82421227,11
2,38.0,1.00000000,0.00000000,0.00000696,0.00004802,5.42537313,12
3,114.0,0.66666667,0.00000008,0.00001768,0.00007591,5.32034273,13
5,11340.0,1.00000000,0.00000000,0.00584045,0.00011854,3.88805970,12
3,823.5,0.66666667,0.00000955,0.00093208,0.00008127,4.26644555,12
14,3476.5,0.72527473,0.00002532,0.02377615,0.00009110,3.48783858,11
1,384.0,0.00000000,0.00000000,0.00043088,0.00004705,4.11940299,10
2,828.0,1.00000000,0.00000000,0.00113157,0.00005942,4.12935323,12
17,25593.0,0.55147059,0.00003954,0.02647831,0.00027606,3.50663350,11
1,133.0,0.00000000,0.00000000,0.00002042,0.00004469,5.27335544,13
7,14166.5,0.61904762,0.00006887,0.00205962,0.00020653,4.09784411,12
4,2239.5,0.83333333,0.00000002,0.00380203,0.00006596,3.90878939,11
10,6048.0,0.13333333,0.00226028,0.00161386,0.00039183,3.94002211,11
1,48.0,0.00000000,0.00000000,0.00076451,0.00004238,4.19762300,12
3,2751.0,0.66666667,0.00000006,0.00044511,0.00009838,4.32891100,11
4,1458.0,0.83333333,0.00000010,0.00056720,0.00011146,4.26395799,12
2,38.0,0.00000000,0.00014222,0.00010494,0.00007692,4.58540630,12
1,987.0,0.00000000,0.00000000,0.00049542,0.00006106,4.26561636,12
15,7905.0,0.29523810,0.00011177,0.00434624,0.00025237,3.67219458,11
5,652.0,0.90000000,0.00000003,0.00080459,0.00008507,4.44499724,12
3,267.0,0.33333333,0.00000015,0.00004599,0.00007622,4.92150359,12
4,1860.5,0.66666667,0.00017862,0.00036911,0.00019758,4.37230514,12
2,4928.0,1.00000000,0.00000000,0.00338201,0.00009904,3.89718076,11
6,405.0,0.46666667,0.00000059,0.00000574,0.00019613,5.20121614,13
3,1191.0,1.00000000,0.00000000,0.00176057,0.00006215,4.08927584,11
2,468.0,1.00000000,0.00000000,0.00022437,0.00005196,4.24986180,11
5,125.0,0.30000000,0.00061289,0.00010820,0.00014265,4.58264234,12
2,95.0,1.00000000,0.00000000,0.00010964,0.00005585,4.58485351,12
3,76.0,0.33333333,0.00000183,0.00000403,0.00013393,5.57683803,13
112,597248.0,0.24259974,0.00716776,0.10372187,0.00445573,3.00939746,11
1,750.0,0.00000000,0.00000000,0.00355878,0.00004824,3.63460475,11
55,86836.5,0.45858586,0.00155695,0.07519898,0.00111978,3.24350470,11
3,330.0,0.66666667,0.00000160,0.00001051,0.00015088,5.19817579,13
2,72.0,1.00000000,0.00000000,0.00003027,0.00007141,4.74184632,10
5,174.0,0.70000000,0.00018419,0.00002728,0.00011794,4.89358762,13
3,400.0,0.66666667,0.00000432,0.00303050,0.00007853,3.91846324,12
14,9583.0,0.16483516,0.00303033,0.00741429,0.00041421,3.60889994,11
2,57.0,1.00000000,0.00000000,0.00000060,0.00012043,5.73521282,11
3,908.0,0.66666667,0.00000006,0.00149231,0.00005189,3.95328911,11
2,461.0,1.00000000,0.00000000,0.00008989,0.00006414,4.46379215,10
1,38.0,0.00000000,0.00000000,0.00010482,0.00004617,4.58595909,12
4,2625.0,0.66666667,0.00000113,0.00045357,0.00011343,4.21282477,11
2,144.0,0.00000000,0.00055294,0.00000010,0.00021738,6.22609176,13
1,42.0,0.00000000,0.00000000,0.00003406,0.00004670,5.05555556,12
1,504.0,0.00000000,0.00000000,0.00020505,0.00005272,4.25124378,11
4,758.0,0.83333333,0.00001216,0.00075838,0.00007998,4.48424544,12
2,76.0,0.00000000,0.00000020,0.00000878,0.00005076,5.31840796,11
2,38.0,0.00000000,0.00027507,0.00000982,0.00009269,5.10116086,12
1,1526.0,0.00000000,0.00000000,0.00014025,0.00005356,4.55030404,11
1,189.0,0.00000000,0.00000000,0.00001015,0.00004785,5.17108900,12
4,3066.0,0.16666667,0.00110574,0.00150255,0.00014237,3.79574350,11
1,56.0,0.00000000,0.00000000,0.00000506,0.00006164,5.20784964,13
22,60924.5,0.18614719,0.00146639,0.00108757,0.00162485,4.09231620,10
3,209.0,0.66666667,0.00000065,0.00000067,0.00022013,6.06826976,12
4,478.0,0.66666667,0.00000015,0.00000538,0.00016162,5.20315091,13
4,725.0,0.33333333,0.00056198,0.00024835,0.00013008,4.39496960,11
5,95.0,0.50000000,0.00000305,0.00001208,0.00007588,5.40961857,12
2,500.0,1.00000000,0.00000000,0.00016024,0.00007214,4.36954118,11
2,384.0,0.00000000,0.00017198,0.00138486,0.00008958,4.14234384,12
1,8.0,0.00000000,0.00000000,0.00002119,0.00004253,4.96379215,13
6,351.0,0.60000000,0.00022310,0.00011403,0.00015137,4.58374793,12
3,555.0,0.33333333,0.00027613,0.00000527,0.00019984,5.20176893,13
2,38.0,0.00000000,0.00000039,0.00000494,0.00008085,5.56688778,13
3,136.0,1.00000000,0.00000000,0.00000706,0.00008552,5.42482034,12
2,54.0,1.00000000,0.00000000,0.00000528,0.00008448,5.19541183,13
4,392.0,0.00000000,0.00000273,0.00000038,0.00026564,6.58982863,15
2,1345.0,1.00000000,0.00000000,0.00053546,0.00006089,4.11885019,10
2,76.0,0.00000000,0.00022600,0.00000006,0.00018406,6.33029298,12
4,176.0,0.83333333,0.00000010,0.00048230,0.00006086,4.40961857,11
25,27909.0,0.62000000,0.00012143,0.00538383,0.00034005,3.75124378,11
2,38.0,1.00000000,0.00000000,0.00000500,0.00006605,5.56688778,13
1,960.0,0.00000000,0.00000000,0.00020505,0.00006290,4.25124378,11
2,1554.0,0.00000000,0.00000145,0.00002167,0.00024377,4.96296296,13
1,361.0,0.00000000,0.00000000,0.00002175,0.00008316,5.18407960,13
5,3772.0,1.00000000,0.00000000,0.01122040,0.00008146,3.61608624,11
3,80.0,0.66666667,0.00000008,0.00000684,0.00008015,5.57573245,13
1,168.0,0.00000000,0.00000000,0.00000513,0.00009481,5.20840243,13
1,48.0,0.00000000,0.00000000,0.00000000,0.00017348,11.71171918,17
1,144.0,0.00000000,0.00000000,0.00114306,0.00004311,3.97982311,12
1,108.0,0.00000000,0.00000000,0.00001932,0.00004391,5.09176341,11
3,76.0,0.66666667,0.00000048,0.00000513,0.00012293,5.56522941,13
2,19.0,0.00000000,0.00027507,0.00000982,0.00008240,5.10116086,12
2,293.0,1.00000000,0.00000000,0.00000518,0.00011716,5.20370370,13
3,373.0,0.33333333,0.00027646,0.00000528,0.00017762,5.19458264,13
3,38.0,0.66666667,0.00000008,0.00000019,0.00009480,6.09480376,13
5,152.0,0.20000000,0.00110607,0.00000583,0.00030578,5.57683803,13
1,81.0,0.00000000,0.00000000,0.00000123,0.00009396,5.63073521,12
8,144.0,0.10714286,0.00494253,0.00003034,0.00036715,4.73687120,10
41,45247.0,0.40609756,0.00072763,0.00640376,0.00059274,3.73023770,11
2,99.0,0.00000000,0.00000005,0.00000002,0.00012176,6.72609176,12
2,57.0,1.00000000,0.00000000,0.00016019,0.00007351,4.36954118,11
10,4429.0,0.88888889,0.00000021,0.00380834,0.00008716,3.76174682,11
1,50.0,0.00000000,0.00000000,0.00000506,0.00006449,5.55389718,13
4,1337.0,0.66666667,0.00007477,0.00134422,0.00009428,4.00525152,11
2,87.0,0.00000000,0.00000005,0.00000383,0.00008287,5.58347153,13
2,112.0,0.00000000,0.00055294,0.00002559,0.00020949,5.37423991,13
6,1500.0,0.26666667,0.00413934,0.00003096,0.00058492,4.73770039,10
2,8.0,1.00000000,0.00000000,0.00002157,0.00005134,4.96351575,13
2,180.0,0.00000000,0.00018408,0.00000519,0.00012487,5.19513543,13
1,108.0,0.00000000,0.00000000,0.00000009,0.00013763,6.23023770,13
1,420.0,0.00000000,0.00000000,0.00027172,0.00004629,4.31509121,11
1,931.0,0.00000000,0.00000000,0.00006912,0.00006424,4.63184080,11
1,5.0,0.00000000,0.00000000,0.00000396,0.00004252,5.34936429,12
5,1285.0,0.30000000,0.00055076,0.00100318,0.00013308,4.09673853,12
2,375.0,1.00000000,0.00000000,0.00006533,0.00005745,4.66113875,12
2,224.0,0.00000000,0.00000062,0.00000011,0.00018604,6.59259259,15
2,128.0,1.00000000,0.00000000,0.00094968,0.00004477,4.19900498,12
2,19.0,0.00000000,0.00027632,0.00000001,0.00011838,6.73244887,12
2,128.0,0.00000000,0.00000008,0.00000570,0.00008624,5.36677722,12
6,854.0,0.93333333,0.00000009,0.00241957,0.00005035,3.94278607,11
1,120.0,0.00000000,0.00000000,0.00002237,0.00012215,5.04754008,13
1,420.0,0.00000000,0.00000000,0.00014051,0.00004624,4.64289663,11
2,234.0,1.00000000,0.00000000,0.00120515,0.00004477,3.99861802,11
1,740.0,0.00000000,0.00000000,0.00002866,0.00008221,4.93946932,12
5,328.0,0.20000000,0.00048975,0.00000729,0.00022815,5.59369818,14
3,372.0,0.66666667,0.00000008,0.00000500,0.00016405,5.60143726,14
3,460.0,0.66666667,0.00000008,0.00009140,0.00011234,4.51547816,12
39,63542.0,0.41700405,0.00082706,0.01014300,0.00075953,3.56550580,10
5,204.0,0.60000000,0.00000067,0.00000329,0.00015002,5.45688226,11
6,4639.0,0.73333333,0.00002168,0.00182724,0.00009985,3.94223328,11
1,162.0,0.00000000,0.00000000,0.00000483,0.00006843,5.60199005,14
1,252.0,0.00000000,0.00000000,0.00030712,0.00004695,4.56246545,13
2,360.0,0.00000000,0.00055294,0.00086840,0.00011440,4.03344389,12
11,8806.0,0.94545455,0.00000060,0.02038058,0.00011782,3.55970149,11
3,904.0,0.33333333,0.00027662,0.00013386,0.00015153,4.65699281,13
2,192.0,1.00000000,0.00000000,0.00000491,0.00012011,5.60171365,14
1,18.0,0.00000000,0.00000000,0.00000000,0.00010897,7.33112217,13
2,336.0,1.00000000,0.00000000,0.00000492,0.00012511,5.60171365,14
9,1525.0,0.66666667,0.00000064,0.00126694,0.00006918,4.29408513,11
1,27.0,0.00000000,0.00000000,0.00000419,0.00006373,5.28385849,10
2,266.0,0.00000000,0.00055249,0.00086840,0.00011392,4.03289110,12
2,18.0,0.00000000,0.00000499,0.00000025,0.00009138,6.15754561,14
2,258.0,1.00000000,0.00000000,0.00000596,0.00015804,5.59673853,14
2,193.0,1.00000000,0.00000000,0.00007959,0.00005085,4.77473742,13
2,1960.0,0.00000000,0.00000221,0.00003100,0.00021795,4.90630182,13
3,3286.0,1.00000000,0.00000000,0.00198176,0.00009939,3.82974019,12
11,5036.0,0.29090909,0.00150751,0.00658485,0.00030185,3.63764511,11
2,620.0,1.00000000,0.00000000,0.00014468,0.00005619,4.54339414,11
3,587.0,0.00000000,0.00082926,0.00000122,0.00025899,5.82034273,14
2,168.0,1.00000000,0.00000000,0.00000024,0.00014122,6.59203980,15
4,779.0,0.33333333,0.00237920,0.00012682,0.00018783,4.49557767,12
1,76.0,0.00000000,0.00000000,0.00086812,0.00004245,4.03399668,12
4,874.0,0.66666667,0.00046503,0.00144197,0.00008401,4.06329464,12
1,40.0,0.00000000,0.00000000,0.00000003,0.00007531,6.73935876,15
2,2060.0,1.00000000,0.00000000,0.00127105,0.00009454,4.07131012,12
2,228.0,0.00000000,0.00083258,0.00000004,0.00020185,6.48618021,14
4,448.0,0.33333333,0.00001031,0.00000488,0.00014237,5.57213930,14
2,1796.0,1.00000000,0.00000000,0.00088383,0.00007418,4.03372029,12
4,2040.0,1.00000000,0.00000000,0.00223067,0.00006491,3.93311222,11
4,334.0,0.66666667,0.00000138,0.00043129,0.00007105,4.60724157,13
3,372.0,0.66666667,0.00000008,0.00000500,0.00016770,5.60143726,14
1,198.0,0.00000000,0.00000000,0.00023972,0.00004690,4.61028192,13
3,463.5,0.33333333,0.00037100,0.00000475,0.00017971,5.48618021,13
5,783.0,0.50000000,0.00000796,0.00000564,0.00023349,5.42703151,13
1,2560.0,0.00000000,0.00000000,0.00086812,0.00007484,4.03399668,12
2,1233.0,1.00000000,0.00000000,0.00140307,0.00005786,4.02985075,12
2,228.0,1.00000000,0.00000000,0.00016752,0.00009568,4.60696517,13
2,114.0,1.00000000,0.00000000,0.00000010,0.00007441,6.41238253,14
2,437.0,1.00000000,0.00000000,0.00016752,0.00012674,4.60696517,13
3,105.0,0.33333333,0.00053747,0.00000536,0.00007910,5.42786070,13
1,306.0,0.00000000,0.00000000,0.00000426,0.00008095,5.60917634,14
2,190.0,1.00000000,0.00000000,0.00000468,0.00008387,5.57379768,14
3,32.0,0.33333333,0.00027150,0.00000876,0.00010492,5.32891100,13
4,312.0,0.33333333,0.00037598,0.00004231,0.00010207,4.79436153,13
4,4826.5,0.50000000,0.00005407,0.00039943,0.00028076,4.41238253,12
2,418.0,1.00000000,0.00000000,0.00000005,0.00020637,6.48783858,14
3,400.0,0.33333333,0.00055294,0.00024747,0.00012298,4.60945274,13
3,418.0,0.33333333,0.00082858,0.00000250,0.00017600,5.48922056,13
1,399.0,0.00000000,0.00000000,0.00002777,0.00004955,5.02791598,13
26,62058.0,0.29230769,0.01536087,0.01544876,0.00154997,3.45660586,11
1,1617.0,0.00000000,0.00000000,0.00104005,0.00005587,3.83830846,11
3,951.0,1.00000000,0.00000000,0.00000919,0.00017301,5.57131012,14
2,54.0,1.00000000,0.00000000,0.00000596,0.00006415,5.59618574,14
8,1591.0,0.10714286,0.00210674,0.00000659,0.00049235,5.35848535,13
2,842.0,0.00000000,0.00027632,0.00000122,0.00025735,5.82089552,14
13,1979.0,0.05128205,0.00623747,0.00048403,0.00060102,4.33056938,12
6,4364.5,0.86666667,0.00000051,0.00390228,0.00010228,3.79574350,12
4,724.0,0.00000000,0.00150341,0.00007406,0.00032102,4.77224986,13
1,36.0,0.00000000,0.00000000,0.00000526,0.00004551,5.42924268,13
2,729.0,1.00000000,0.00000000,0.00024406,0.00009059,4.61000553,13
2,90.0,0.00000000,0.00002350,0.00002117,0.00005086,4.93532338,13
2,228.0,0.00000000,0.00082488,0.00000004,0.00020520,6.49060254,14
1,152.0,0.00000000,0.00000000,0.00001543,0.00008252,5.03289110,13
3,190.0,0.66666667,0.00000945,0.00000021,0.00009648,6.35682698,14
1,5572.0,0.00000000,0.00000000,0.00133616,0.00008586,3.79878386,11
2,1359.0,0.00000000,0.00136987,0.00186521,0.00006661,3.83278054,12
4,733.0,0.50000000,0.00053946,0.00129837,0.00020177,4.06550580,12
4,558.0,0.83333333,0.00000005,0.00025341,0.00011620,4.60696517,13
3,1420.0,0.00000000,0.00005140,0.00003278,0.00022559,5.05776672,13
3,969.0,0.33333333,0.00006805,0.00040241,0.00014218,4.55693753,13
2,12.0,1.00000000,0.00000000,0.00000875,0.00007483,5.32974019,13
2,90.0,1.00000000,0.00000000,0.00000345,0.00006377,5.59176341,14
5,689.0,0.40000000,0.00136693,0.00127320,0.00025669,4.06605860,12
3,270.0,0.66666667,0.00018303,0.00024479,0.00008094,4.60724157,13
1,36.0,0.00000000,0.00000000,0.00000025,0.00011193,6.15837479,14
2,228.0,0.00000000,0.00000092,0.00000000,0.00023812,8.48120509,16
5,1441.0,0.50000000,0.00002411,0.00032227,0.00014529,4.60226645,13
1,84.0,0.00000000,0.00000000,0.00000060,0.00009668,5.82974019,14
2,228.0,0.00000000,0.00028071,0.00000000,0.00022833,7.48369265,15
2,50.0,0.00000000,0.00000027,0.00000010,0.00008780,6.41238253,14
5,199.0,0.50000000,0.00021283,0.00000555,0.00013938,5.42703151,13
5,6180.0,0.40000000,0.00004235,0.00222807,0.00018124,4.07462687,12
4,513.0,0.33333333,0.00000061,0.00000009,0.00025766,6.48700940,14
1,154.0,0.00000000,0.00000000,0.00000444,0.00010377,5.60420122,14
6,813.5,0.26666667,0.00156946,0.00000345,0.00037960,5.58817026,14
3,656.0,1.00000000,0.00000000,0.00028489,0.00009693,4.44610282,12
22,50930.0,0.22943723,0.00238606,0.01335678,0.00101268,3.56965174,12
3,509.0,0.33333333,0.00001497,0.00000015,0.00023266,6.41155334,14
7,4073.0,0.95238095,0.00000009,0.00257078,0.00008580,3.93117745,11
2,300.0,0.00000000,0.00000020,0.00000001,0.00030894,7.04090658,15
1,95.0,0.00000000,0.00000000,0.00012470,0.00004384,4.68131564,12
3,34.0,0.00000000,0.00000038,0.00000032,0.00014415,6.31951354,14
4,612.0,0.50000000,0.00055294,0.00024905,0.00012646,4.60668878,13
7,1266.0,0.90476190,0.00000001,0.00201017,0.00005545,3.94195688,11
4,945.5,0.50000000,0.00005678,0.00036884,0.00007167,4.41238253,12
